taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,flag,matched_source,matched_variable,matched_sp,matched_value,pct_diff,mismatch_source,mismatch_value,mismatch_pct
Pan_paniscus,pan paniscus,Agranular Insula,Agranular_insular_cortex_Vol.mm3,878,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,pan paniscus,878,0,NA,NA,NA
Pan_paniscus,pan paniscus,Insula (GM),Insula_Vol.mm3,3174,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Insula_Vol.mm3,pan paniscus,3174,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,325290,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan paniscus,325290,0,NA,NA,NA
Pan_paniscus,pan paniscus,Granular Insula,Granular_insular_cortex_Vol.mm3,517,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Granular_insular_cortex_Vol.mm3,pan paniscus,517,0,NA,NA,NA
Pan_paniscus,pan paniscus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1823,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pan paniscus,1823,0,NA,NA,NA
Pan_paniscus,pan paniscus,Agranular Insula,Agranular_insular_cortex_Vol.mm3,658,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,pan paniscus,658,0,NA,NA,NA
Pan_paniscus,pan paniscus,Insula (GM),Insula_Vol.mm3,3245,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Insula_Vol.mm3,pan paniscus,3245,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,312740,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan paniscus,312740,0,NA,NA,NA
Pan_paniscus,pan paniscus,Granular Insula,Granular_insular_cortex_Vol.mm3,600,43,FALSE,value_match_other_structure,value_match_other_structure,Matano_etal_1985_a_Table1,Cerebellar_nuclei_total_Vol.mm3,pan troglodytes,601.42,0.236,NA,NA,NA
Pan_paniscus,pan paniscus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1867,43,FALSE,value_match_other_structure,value_match_other_structure,Stephan_etal_1981_TableIII,Ventricles_Vol.mm3,pan troglodytes,1899,1.685,NA,NA,NA
Pan_paniscus,pan paniscus,Agranular Insula,Agranular_insular_cortex_Vol.mm3,621,43,FALSE,value_match_other_structure,value_match_other_structure,Frahm_Zilles_1994_Table1,CA3_Vol.mm3,pan troglodytes,622.88,0.302,NA,NA,NA
Pan_paniscus,pan paniscus,Insula (GM),Insula_Vol.mm3,3418,43,FALSE,value_match_other_structure,value_match_other_structure,Barger2014_specimen,Hippocampus_Vol.mm3,pan paniscus,3420,0.058,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,345550,53,FALSE,match,match,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pan paniscus,345550,0,NA,NA,NA
Pan_paniscus,pan paniscus,Medulla,Medulla_oblongata_Vol.mm3,4152.02,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,pan paniscus,4152.02,0,NA,NA,NA
Pan_paniscus,pan paniscus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,5.78,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,pan paniscus,5.78,0,NA,NA,NA
Pan_paniscus,pan paniscus,VII,Facial_motor_nucleus_Vol.mm3,15,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,pan paniscus,15,0,NA,NA,NA
Pan_paniscus,pan paniscus,XII,Hypoglossal_nucleus_Vol.mm3,8.18,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,pan paniscus,8.18,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,341023.166023166,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,341200,0.052,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1486.46,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barger2014_specimen,Amygdala_Vol.mm3,pan troglodytes,1498,0.77,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,325289.575289575,58,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan paniscus,325290,0,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1512.64,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barger2014_specimen,Amygdala_Vol.mm3,pan troglodytes,1498,0.977,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,296718.146718147,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,297700,0.33,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1327.14,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Barger_etal_2007_TABLE1,Amygdala_Vol.mm3,pan troglodytes,1315,0.923,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,315347.49034749,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,314300,0.333,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1564.74,58,FALSE,value_match_other_structure,value_match_other_structure,Frahm_etal_1998_Table1,Middle_temporal_visual_area_Vol.mm3,pan troglodytes,1567.1,0.151,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,302316.602316602,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,302030,0.095,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1291.34,58,FALSE,match,match,Barger2007_specimen,Amygdala_Vol.mm3,pan paniscus,1288,0.259,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,294498.06949807,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Sherwood2004_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,297700,1.076,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1202.76,58,FALSE,value_match_other_structure,value_match_other_structure,Bauernfeind_1side_x2_est,Dysgranular_insular_cortex_Vol.mm3,pan troglodytes,1202,0.063,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,312700,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,312700,0,NA,NA,NA
Pan_paniscus,pan paniscus,Neocortex (GM+WM),Neocortex_Vol.mm3,214400,60,FALSE,match,match,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan paniscus,214400,0,NA,NA,NA
Pan_paniscus,pan paniscus,V1 (GM),Area_striata_grey_matter_Vol.mm3,11400,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan paniscus,11400,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,325300,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,325300,0,NA,NA,NA
Pan_paniscus,pan paniscus,V1 (GM),Area_striata_grey_matter_Vol.mm3,8800,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan paniscus,8800,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,378400,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,378400,0,NA,NA,NA
Pan_paniscus,pan paniscus,Neocortex (GM+WM),Neocortex_Vol.mm3,279000,60,FALSE,match,match,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan paniscus,279000,0,NA,NA,NA
Pan_paniscus,pan paniscus,V1 (GM),Area_striata_grey_matter_Vol.mm3,14600,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan paniscus,14600,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,338800,60,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Total_brain_net_volume_Vol.mm3,pan paniscus,338800,0,NA,NA,NA
Pan_paniscus,pan paniscus,LGN,Corpus_geniculatum_laterale_Vol.mm3,275,60,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Corpus_geniculatum_laterale_Vol.mm3,pan paniscus,275,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,281400,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pan paniscus,281400,0,NA,NA,NA
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,39500,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pan paniscus,39500,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,309200,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pan paniscus,309200,0,NA,NA,NA
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,39700,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pan paniscus,39700,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,312700,61,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,312700,0,NA,NA,NA
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,53000,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pan paniscus,53000,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,322400,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pan paniscus,322400,0,NA,NA,NA
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,46100,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pan paniscus,46100,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,331800,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pan paniscus,331800,0,NA,NA,NA
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,51400,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pan paniscus,51400,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,378400,61,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,378400,0,NA,NA,NA
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,54100,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,pan paniscus,54100,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,378400,56;57,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,378400,0,NA,NA,NA
Pan_paniscus,pan paniscus,Striatum,Striatum_Vol.mm3,11290,56;57,FALSE,match,match,Barger2014_specimen,Striatum_Vol.mm3,pan paniscus,11290,0,NA,NA,NA
Pan_paniscus,pan paniscus,Hippocampus,Hippocampus_Vol.mm3,3420,56;57,FALSE,match,match,Barger2014_specimen,Hippocampus_Vol.mm3,pan paniscus,3420,0,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1288,56;57,FALSE,match,match,Barger2007_specimen,Amygdala_Vol.mm3,pan paniscus,1288,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,312700,56;57,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,312700,0,NA,NA,NA
Pan_paniscus,pan paniscus,Striatum,Striatum_Vol.mm3,8800,56;57,FALSE,match,match,Barger2014_specimen,Striatum_Vol.mm3,pan paniscus,8800,0,NA,NA,NA
Pan_paniscus,pan paniscus,Hippocampus,Hippocampus_Vol.mm3,3190,56;57,FALSE,match,match,Barger2014_specimen,Hippocampus_Vol.mm3,pan paniscus,3190,0,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1283,56;57,FALSE,match,match,Barger2007_specimen,Amygdala_Vol.mm3,pan paniscus,1283,0,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,311200,62;63,FALSE,match,match,MacLeod_etal_2003_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,311200,0,NA,NA,NA
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,41300,62;63,FALSE,match,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pan paniscus,41300,0,NA,NA,NA
Pan_paniscus,pan paniscus,Neocortex (GM+WM),Neocortex_Vol.mm3,218500,62;63,FALSE,match,match,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,pan paniscus,218500,0,NA,NA,NA
Pan_paniscus,pan paniscus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,142900,62;63,FALSE,match,match,Rilling_Insel_1999_Table1,Neocortex_grey_matter_Vol.mm3,pan paniscus,142900,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,391382.453882454,34,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,391200,0.047,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,10593,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,pan troglodytes,10593,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,361000,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,361000,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Granular Insula,Granular_insular_cortex_Vol.mm3,703,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Granular_insular_cortex_Vol.mm3,pan troglodytes,703,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1569,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pan troglodytes,1569,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Agranular Insula,Agranular_insular_cortex_Vol.mm3,371,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,pan troglodytes,371,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Insula (GM),Insula_Vol.mm3,2855,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Insula_Vol.mm3,pan troglodytes,2855,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,329340,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,329340,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Granular Insula,Granular_insular_cortex_Vol.mm3,1772,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Granular_insular_cortex_Vol.mm3,pan troglodytes,1772,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1514,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pan troglodytes,1514,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Agranular Insula,Agranular_insular_cortex_Vol.mm3,406,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,pan troglodytes,406,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Insula (GM),Insula_Vol.mm3,3884,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Insula_Vol.mm3,pan troglodytes,3884,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,302030,43,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,302030,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Granular Insula,Granular_insular_cortex_Vol.mm3,1344,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Granular_insular_cortex_Vol.mm3,pan troglodytes,1344,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,967,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pan troglodytes,967,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Agranular Insula,Agranular_insular_cortex_Vol.mm3,235,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Agranular_insular_cortex_Vol.mm3,pan troglodytes,235,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Insula (GM),Insula_Vol.mm3,2661,43,FALSE,match,match,Bauernfeind_T1T2_specimen,Insula_Vol.mm3,pan troglodytes,2661,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,331367.698,53,FALSE,match_taxonomy_variant,match_taxonomy_variant,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pan paniscus,331800,0.13,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Medulla,Medulla_oblongata_Vol.mm3,6027.39,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,pan troglodytes,6027.39,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Vmo,Trigeminal_motor_nucleus_Vol.mm3,10.18,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,pan troglodytes,10.18,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,VII,Facial_motor_nucleus_Vol.mm3,24.64,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,pan troglodytes,24.64,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,XII,Hypoglossal_nucleus_Vol.mm3,15.68,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,pan troglodytes,15.68,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,329343.629343629,58,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,329340,0.001,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,2130.76,58,FALSE,value_match_other_structure,value_match_other_structure,Bauernfeind_1side_x2_est,Dysgranular_insular_cortex_Vol.mm3,pan paniscus,2134,0.152,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,334555.984555985,58,FALSE,match,match,MacLeod_etal_2003_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,334500,0.017,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1925.88,58,FALSE,value_match_other_structure,value_match_other_structure,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pan paniscus,1930,0.213,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,387837.837837838,58,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,391200,0.859,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1403.02,58,FALSE,match_taxonomy_variant,match_taxonomy_variant,Stimpson_etal_2015_TableS2,Amygdala_Vol.mm3,pan paniscus,1397.51333333333,0.394,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,316409.266409266,58,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,317900,0.469,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1918.42,58,FALSE,value_match_other_structure,value_match_other_structure,Bauernfeind_T1T2_specimen,Dysgranular_insular_cortex_Vol.mm3,pan paniscus,1930,0.6,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,362451.737451737,58,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,361000,0.402,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1714.14,58,FALSE,match,match,Stimpson_etal_2015_TableS2,Amygdala_Vol.mm3,pan troglodytes,1702.53142857143,0.682,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,336003.861003861,58,FALSE,match,match,Rilling_Insel_1998_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,337300,0.384,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1380.32,58,FALSE,match,match,Barger2007_specimen,Amygdala_Vol.mm3,pan troglodytes,1382,0.122,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,302027.027027027,58,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,302030,0.001,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1445.18,58,FALSE,match,match,Stephan_etal_1987_Table1,Amygdala_Vol.mm3,pan troglodytes,1421.8,1.644,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,257700,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,257700,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,7400,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan troglodytes,7400,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,261100,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,261100,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,8000,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan troglodytes,8000,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,265000,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,265000,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Neocortex (GM+WM),Neocortex_Vol.mm3,198300,60,FALSE,match,match,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan troglodytes,198300,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,5600,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan troglodytes,5600,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,276800,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,276800,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,7600,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan troglodytes,7600,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,347000,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,347000,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Neocortex (GM+WM),Neocortex_Vol.mm3,262800,60,FALSE,match,match,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan troglodytes,262800,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,9400,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan troglodytes,9400,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,405400,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,405400,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Neocortex (GM+WM),Neocortex_Vol.mm3,300100,60,FALSE,match,match,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan troglodytes,300100,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,10400,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan troglodytes,10400,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,424700,60,FALSE,match,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,424700,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Neocortex (GM+WM),Neocortex_Vol.mm3,297400,60,FALSE,match,match,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan troglodytes,297400,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,9600,60,FALSE,match,match,deSousa2010_Table1_specimen_bilateral_est,Area_striata_grey_matter_Vol.mm3,pan troglodytes,9600,0,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,330000,60,FALSE,match,match,Bauernfeind_specimen,Total_brain_net_volume_Vol.mm3,pan troglodytes,329340,0.2,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,LGN,Corpus_geniculatum_laterale_Vol.mm3,251,60,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Corpus_geniculatum_laterale_Vol.mm3,pan troglodytes,251,0,NA,NA,NA
