taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,matched_source,matched_variable,matched_sp,matched_value,pct_diff
Pan_paniscus,pan paniscus,Granular Insula,Granular_insular_cortex_Vol.mm3,600,43,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table2,Dysgranular_insular_cortex_right_Vol.mm3,pan troglodytes,591,1.523
Pan_paniscus,pan paniscus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1867,43,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Ventricles_Vol.mm3,pan troglodytes,1899,1.685
Pan_paniscus,pan paniscus,Insula (GM),Insula_Vol.mm3,3418,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,345550,53,FALSE,match,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pan paniscus,345550,0
Pan_paniscus,pan paniscus,Medulla,Medulla_oblongata_Vol.mm3,4152.02,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,pan paniscus,4152.02,0
Pan_paniscus,pan paniscus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,5.78,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,VII,Facial_motor_nucleus_Vol.mm3,15,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,XII,Hypoglossal_nucleus_Vol.mm3,8.18,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,341023.166023166,58,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,339766.666666667,0.37
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1486.46,58,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,325289.575289575,58,FALSE,match_taxonomy_variant,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,330790,1.663
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1512.64,58,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,296718.146718147,58,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,pan troglodytes,291592,1.758
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1327.14,58,FALSE,match_taxonomy_variant,Barger_etal_2007_TABLE1,Amygdala_Vol.mm3,pan troglodytes,1315,0.923
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,315347.49034749,58,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan paniscus,311200,1.333
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1564.74,58,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table2,Insula_right_Vol.mm3,pan paniscus,1588.66666666667,1.506
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,302316.602316602,58,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Neocortex_Vol.mm3,pan troglodytes,302392,0.025
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1291.34,58,FALSE,match,Barger_etal_2007_TABLE1,Amygdala_Vol.mm3,pan paniscus,1285.5,0.454
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,294498.06949807,58,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,pan troglodytes,291592,0.997
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1202.76,58,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,312700,60,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan paniscus,311200,0.482
Pan_paniscus,pan paniscus,Neocortex (GM+WM),Neocortex_Vol.mm3,214400,60,FALSE,match,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,pan paniscus,218500,1.876
Pan_paniscus,pan paniscus,V1 (GM),Area_striata_grey_matter_Vol.mm3,11400,60,FALSE,match,deSousa_etal_2010_Table1,Area_striata_grey_matter_Vol.mm3,pan paniscus,11606.5,1.779
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,325300,60,FALSE,match_taxonomy_variant,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,330790,1.66
Pan_paniscus,pan paniscus,V1 (GM),Area_striata_grey_matter_Vol.mm3,8800,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,378400,60,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pan troglodytes,375142.857142857,0.868
Pan_paniscus,pan paniscus,Neocortex (GM+WM),Neocortex_Vol.mm3,279000,60,FALSE,value_match_other_structure,Barger_etal_2007_TABLE1,Cerebral_hemispheres_Vol.mm3,pan paniscus,276000,1.087
Pan_paniscus,pan paniscus,V1 (GM),Area_striata_grey_matter_Vol.mm3,14600,60,FALSE,value_match_other_structure,Frahm_etal_1984_Table1,Area_striata_Vol.mm3,pan troglodytes,14597,0.021
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,338800,60,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan paniscus,338803.1,0.001
Pan_paniscus,pan paniscus,LGN,Corpus_geniculatum_laterale_Vol.mm3,275,60,FALSE,match,deSousa_etal_2010_Table1,Corpus_geniculatum_laterale_Vol.mm3,pan paniscus,275.1,0.036
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,281400,61,FALSE,value_match_other_structure,Barger_etal_2007_TABLE1,Cerebral_hemispheres_Vol.mm3,pan paniscus,276000,1.957
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,39500,61,FALSE,value_match_other_structure,MacLeod_etal_2003_Table2,CerebellarHemisphere_Vol.mm3,pan troglodytes,40100,1.496
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,309200,61,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan paniscus,311200,0.643
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,39700,61,FALSE,value_match_other_structure,MacLeod_etal_2003_Table2,CerebellarHemisphere_Vol.mm3,pan troglodytes,40100,0.998
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,312700,61,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan paniscus,311200,0.482
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,53000,61,FALSE,match,MacLeod_etal_2003_Table2,Cerebellum_Vol.mm3,pan paniscus,53550,1.027
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,322400,61,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,319670.7,0.854
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,46100,61,FALSE,match_taxonomy_variant,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pan troglodytes,46400,0.647
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,331800,61,FALSE,match_taxonomy_variant,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,330790,0.305
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,51400,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,378400,61,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pan troglodytes,375142.857142857,0.868
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,54100,61,FALSE,match,MacLeod_etal_2003_Table2,Cerebellum_Vol.mm3,pan paniscus,53550,1.027
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,378400,56;57,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pan troglodytes,375142.857142857,0.868
Pan_paniscus,pan paniscus,Striatum,Striatum_Vol.mm3,11290,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,Hippocampus,Hippocampus_Vol.mm3,3420,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1288,56;57,FALSE,match,Barger_etal_2007_TABLE1,Amygdala_Vol.mm3,pan paniscus,1285.5,0.194
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,312700,56;57,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan paniscus,311200,0.482
Pan_paniscus,pan paniscus,Striatum,Striatum_Vol.mm3,8800,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,Hippocampus,Hippocampus_Vol.mm3,3190,56;57,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_paniscus,pan paniscus,Amygdala,Amygdala_Vol.mm3,1283,56;57,FALSE,match,Barger_etal_2007_TABLE1,Amygdala_Vol.mm3,pan paniscus,1285.5,0.194
Pan_paniscus,pan paniscus,BV,Total_brain_net_volume_Vol.mm3,311200,62;63,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan paniscus,311200,0
Pan_paniscus,pan paniscus,Cerebellum,Cerebellum_Vol.mm3,41300,62;63,FALSE,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pan paniscus,41300,0
Pan_paniscus,pan paniscus,Neocortex (GM+WM),Neocortex_Vol.mm3,218500,62;63,FALSE,match,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,pan paniscus,218500,0
Pan_paniscus,pan paniscus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,142900,62;63,FALSE,match,Rilling_Insel_1999_Table1,Neocortex_grey_matter_Vol.mm3,pan paniscus,142900,0
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,391382.453882454,34,FALSE,match,Stephan_etal_1970_Tables1-6,Total_brain_net_volume_Vol.mm3,pan troglodytes,396255,1.23
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,10593,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,pan troglodytes,10593,0
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,361000,43,FALSE,match,Bush_Allman_2004_b_TABLE1,Total_brain_net_volume_Vol.mm3,pan troglodytes,364140,0.862
Pan_troglodytes_troglodytes,pan troglodytes,Granular Insula,Granular_insular_cortex_Vol.mm3,703,43,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table1,Dysgranular_insular_cortex_left_Vol.mm3,pan troglodytes,703.666666666667,0.095
Pan_troglodytes_troglodytes,pan troglodytes,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1569,43,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table2,Insula_right_Vol.mm3,pan paniscus,1588.66666666667,1.238
Pan_troglodytes_troglodytes,pan troglodytes,Insula (GM),Insula_Vol.mm3,2855,43,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Palaeocortex_plus_amygdala_Vol.mm3,pan troglodytes,2852,0.105
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,329340,43,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,330790,0.438
Pan_troglodytes_troglodytes,pan troglodytes,Granular Insula,Granular_insular_cortex_Vol.mm3,1772,43,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Hypothalamus_Vol.mm3,pan troglodytes,1739,1.898
Pan_troglodytes_troglodytes,pan troglodytes,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1514,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Insula (GM),Insula_Vol.mm3,3884,43,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Mesencephalon_Vol.mm3,pan troglodytes,3878,0.155
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,302030,43,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Neocortex_Vol.mm3,pan troglodytes,302392,0.12
Pan_troglodytes_troglodytes,pan troglodytes,Granular Insula,Granular_insular_cortex_Vol.mm3,1344,43,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table2,Insula_right_Vol.mm3,pan troglodytes,1328,1.205
Pan_troglodytes_troglodytes,pan troglodytes,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,967,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Insula (GM),Insula_Vol.mm3,2661,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,331367.698,53,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,330790,0.175
Pan_troglodytes_troglodytes,pan troglodytes,Medulla,Medulla_oblongata_Vol.mm3,6027.39,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,pan troglodytes,6027.39,0
Pan_troglodytes_troglodytes,pan troglodytes,Vmo,Trigeminal_motor_nucleus_Vol.mm3,10.18,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,VII,Facial_motor_nucleus_Vol.mm3,24.64,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,XII,Hypoglossal_nucleus_Vol.mm3,15.68,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,329343.629343629,58,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,330790,0.437
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,2130.76,58,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Schizo_cortex_Vol.mm3,pan troglodytes,2093,1.804
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,334555.984555985,58,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan troglodytes,334500,0.017
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1925.88,58,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Pallidum_Vol.mm3,pan troglodytes,1951,1.288
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,387837.837837838,58,FALSE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,pan troglodytes,382103,1.501
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1403.02,58,FALSE,match_taxonomy_variant,Stimpson_etal_2015_TableS2,Amygdala_Vol.mm3,pan paniscus,1397.51333333333,0.394
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,316409.266409266,58,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,319670.7,1.02
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1918.42,58,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Ventricles_Vol.mm3,pan troglodytes,1899,1.023
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,362451.737451737,58,FALSE,match,Bush_Allman_2004_b_TABLE1,Total_brain_net_volume_Vol.mm3,pan troglodytes,364140,0.464
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1714.14,58,FALSE,match,Stimpson_etal_2015_TableS2,Amygdala_Vol.mm3,pan troglodytes,1702.53142857143,0.682
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,336003.861003861,58,FALSE,match,Rilling_Insel_1998_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,337300,0.384
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1380.32,58,FALSE,match_taxonomy_variant,Stimpson_etal_2015_TableS2,Amygdala_Vol.mm3,pan paniscus,1397.51333333333,1.23
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,302027.027027027,58,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Neocortex_Vol.mm3,pan troglodytes,302392,0.121
Pan_troglodytes_troglodytes,pan troglodytes,Amygdala,Amygdala_Vol.mm3,1445.18,58,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,257700,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,7400,60,FALSE,value_match_other_structure,Sherwood_etal_2004_TABLEI,Thalamus_Vol.mm3,pan troglodytes,7525,1.661
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,261100,60,FALSE,value_match_other_structure,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan troglodytes,264650,1.341
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,8000,60,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Thalamus_Vol.mm3,pan troglodytes,7987,0.163
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,265000,60,FALSE,value_match_other_structure,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan troglodytes,264650,0.132
Pan_troglodytes_troglodytes,pan troglodytes,Neocortex (GM+WM),Neocortex_Vol.mm3,198300,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,5600,60,FALSE,value_match_other_structure,Rilling_Insel_1999_Table1,Neocortex_white_matter_Vol.mm3_SD,pan troglodytes,5600,0
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,276800,60,FALSE,value_match_other_structure,Barger_etal_2007_TABLE1,Cerebral_hemispheres_Vol.mm3,pan paniscus,276000,0.29
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,7600,60,FALSE,value_match_other_structure,Rilling_Insel_1999_Table1,Neocortex_grey_matter_Vol.mm3_SD,pan paniscus,7600,0
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,347000,60,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pan paniscus,345550,0.42
Pan_troglodytes_troglodytes,pan troglodytes,Neocortex (GM+WM),Neocortex_Vol.mm3,262800,60,FALSE,match,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan troglodytes,264650,0.699
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,9400,60,FALSE,value_match_other_structure,Frahm_etal_1984_Table1,Area_striata_laminae_2_6_Vol.mm3,pan troglodytes,9437,0.392
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,405400,60,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Brain_Mass.mg,pan troglodytes,405000,0.099
Pan_troglodytes_troglodytes,pan troglodytes,Neocortex (GM+WM),Neocortex_Vol.mm3,300100,60,FALSE,match,Stephan_etal_1970_Tables1-6,Neocortex_Vol.mm3,pan troglodytes,302392,0.758
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,10400,60,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,pan troglodytes,10593,1.822
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,424700,60,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Brain_Mass.mg,pan troglodytes,420000,1.119
Pan_troglodytes_troglodytes,pan troglodytes,Neocortex (GM+WM),Neocortex_Vol.mm3,297400,60,FALSE,match,Stephan_etal_1970_Tables1-6,Neocortex_Vol.mm3,pan troglodytes,302392,1.651
Pan_troglodytes_troglodytes,pan troglodytes,V1 (GM),Area_striata_grey_matter_Vol.mm3,9600,60,FALSE,value_match_other_structure,Frahm_etal_1984_Table1,Area_striata_laminae_2_6_Vol.mm3,pan troglodytes,9437,1.727
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,330000,60,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,330790,0.239
Pan_troglodytes_troglodytes,pan troglodytes,LGN,Corpus_geniculatum_laterale_Vol.mm3,251,60,FALSE,match,deSousa_etal_2010_Table1,Corpus_geniculatum_laterale_Vol.mm3,pan troglodytes,250.7,0.12
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,265000,61,FALSE,value_match_other_structure,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,pan troglodytes,264650,0.132
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,28200,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,282700,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,45000,61,FALSE,match,Stephan_etal_1970_Tables1-6,Cerebellum_Vol.mm3,pan troglodytes,45280,0.618
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,311400,61,FALSE,match_taxonomy_variant,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan paniscus,311200,0.064
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,51800,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,317900,61,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,319670.7,0.554
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,46100,61,FALSE,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pan troglodytes,46400,0.647
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,328600,61,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,pan troglodytes,330790,0.662
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,39600,61,FALSE,value_match_other_structure,MacLeod_etal_2003_Table2,CerebellarHemisphere_Vol.mm3,pan troglodytes,40100,1.247
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,333500,61,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,pan troglodytes,334500,0.299
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,40600,61,FALSE,match_taxonomy_variant,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,pan paniscus,41300,1.695
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,343800,61,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pan paniscus,345550,0.506
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,50100,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,347000,61,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,pan paniscus,345550,0.42
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,47800,61,FALSE,match,MacLeod_etal_2003_,Cerebellum_Vol.mm3,pan troglodytes,47100,1.486
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,365900,61,FALSE,match,Bush_Allman_2004_b_TABLE1,Total_brain_net_volume_Vol.mm3,pan troglodytes,364140,0.483
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,45700,61,FALSE,match,Stephan_etal_1970_Tables1-6,Cerebellum_Vol.mm3,pan troglodytes,45280,0.928
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,391200,61,FALSE,match,Stephan_etal_1970_Tables1-6,Total_brain_net_volume_Vol.mm3,pan troglodytes,396255,1.276
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,51400,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,405400,61,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Brain_Mass.mg,pan troglodytes,405000,0.099
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,53500,61,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Cerebellum_Vol.mm3,pan paniscus,53550,0.093
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,405400,61,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Brain_Mass.mg,pan troglodytes,405000,0.099
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,53300,61,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Cerebellum_Vol.mm3,pan paniscus,53550,0.467
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,424700,61,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Brain_Mass.mg,pan troglodytes,420000,1.119
Pan_troglodytes_troglodytes,pan troglodytes,Cerebellum,Cerebellum_Vol.mm3,56500,61,FALSE,value_match_other_structure,Rilling_Insel_1998_Table1,Body_Mass.g,pan troglodytes,55400,1.986
Pan_troglodytes_troglodytes,pan troglodytes,BV,Total_brain_net_volume_Vol.mm3,445000,61,FALSE,decasien_only,NA,NA,NA,NA,NA
