Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Spilogale gracilis,mass,Brain_Mass,g,6.81,6.81,1,1,0,False,Burger,secondary,6.81,6.81
Spilogale putorius,mass,Brain_Mass,g,5.0,5.0,1,1,0,False,Burger,secondary,5.0,5.0
Stenella attenuata,mass,Brain_Mass,g,779.83,779.83,1,1,0,False,Burger,secondary,779.83,779.83
Stenella coeruleoalba,mass,Brain_Mass,g,883.75,883.75,1,1,0,False,Burger,secondary,883.75,883.75
Stenella longirostris,mass,Brain_Mass,g,450.0,450.0,1,1,0,False,Burger,secondary,450.0,450.0
Steno bredanensis,mass,Brain_Mass,g,1541.9,1541.9,1,1,0,False,Burger,secondary,1541.9,1541.9
Strigocuscus pelengensis,mass,Brain_Mass,g,6.22,6.22,1,1,0,False,Burger,secondary,6.22,6.22
Sturnira lilium,mass,Brain_Mass,g,0.5843,0.5843,1,1,0,False,Burger,secondary,0.5843,0.5843
Sturnira ludovici,mass,Brain_Mass,g,0.676,0.676,1,1,0,False,Burger,secondary,0.676,0.676
Sturnira tildae,mass,Brain_Mass,g,0.7255,0.7255,1,1,0,False,Burger,secondary,0.7255,0.7255
Suncus etruscus,mass,Brain_Mass,g,0.07,0.07,1,1,0,False,Burger,secondary,0.07,0.07
Suncus murinus,mass,Brain_Mass,g,0.38,0.38,5,2,1,True,Burger; Stephan_collection,primary; secondary,0.38,0.39
Sundamys muelleri,mass,Brain_Mass,g,3.5,3.5,1,1,0,False,Burger,secondary,3.5,3.5
Surdisorex polulus,mass,Brain_Mass,g,0.4,0.4,1,1,0,False,Burger,secondary,0.4,0.4
Suricata suricatta,mass,Brain_Mass,g,10.3,10.3,1,1,0,False,Burger,secondary,10.3,10.3
Sus scrofa,mass,Brain_Mass,g,4666.3267,169.8,3,3,0,False,Burger; HerculanoHouzel; Lewitus,secondary,64.18,13765.0
Sus scrofa domesticus,mass,Brain_Mass,g,100.915,100.915,2,2,0,False,HerculanoHouzel; Lewitus,secondary,64.18,137.65
Swanscombe,mass,Brain_Mass,g,1184.63,1184.63,1,1,1,True,Weaver,primary,1184.63,1184.63
Syconycteris australis,mass,Brain_Mass,g,0.592,0.592,1,1,0,False,Burger,secondary,0.592,0.592
Sylvicapra grimmia,mass,Brain_Mass,g,77.2,77.2,1,1,0,False,Burger,secondary,77.2,77.2
Sylvilagus audubonii,mass,Brain_Mass,g,6.07,6.07,1,1,0,False,Burger,secondary,6.07,6.07
Sylvilagus bachmani,mass,Brain_Mass,g,6.58,6.58,1,1,0,False,Burger,secondary,6.58,6.58
Sylvilagus brasiliensis,mass,Brain_Mass,g,4.5,4.5,1,1,0,False,Burger,secondary,4.5,4.5
Sylvilagus floridanus,mass,Brain_Mass,g,7.56,7.56,1,1,0,False,Burger,secondary,7.56,7.56
Symphalangus syndactylus,mass,Brain_Mass,g,138.7,138.7,3,2,1,True,Burger; Zilles,primary; secondary,134.8,138.7
Synaptomys cooperi,mass,Brain_Mass,g,0.59,0.59,1,1,0,False,Burger,secondary,0.59,0.59
Syncerus caffer,mass,Brain_Mass,g,647.5,647.5,1,1,0,False,Burger,secondary,647.5,647.5
Tachyglossus aculeatus,mass,Brain_Mass,g,24.115,24.115,2,2,0,False,Burger; Lewitus,secondary,20.73,27.5
Tachyoryctes splendens,mass,Brain_Mass,g,1.88,1.88,1,1,0,False,Burger,secondary,1.88,1.88
Tadarida aegyptiaca,mass,Brain_Mass,g,0.393,0.393,1,1,0,False,Burger,secondary,0.393,0.393
Talpa europaea,mass,Brain_Mass,g,1.02,1.02,6,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,1.02,1.4
Tamandua tetradactyla,mass,Brain_Mass,g,27.5,27.5,1,1,0,False,Burger,secondary,27.5,27.5
Tamias amoenus,mass,Brain_Mass,g,1.39,1.39,1,1,0,False,Burger,secondary,1.39,1.39
Tamias cinereicollis,mass,Brain_Mass,g,1.8,1.8,1,1,0,False,Burger,secondary,1.8,1.8
Tamias dorsalis,mass,Brain_Mass,g,1.98,1.98,1,1,0,False,Burger,secondary,1.98,1.98
Tamias minimus,mass,Brain_Mass,g,1.6,1.6,1,1,0,False,Burger,secondary,1.6,1.6
Tamias palmeri,mass,Brain_Mass,g,1.99,1.99,1,1,0,False,Burger,secondary,1.99,1.99
Tamias panamintinus,mass,Brain_Mass,g,1.83,1.83,1,1,0,False,Burger,secondary,1.83,1.83
Tamias quadrimaculatus,mass,Brain_Mass,g,2.16,2.16,1,1,0,False,Burger,secondary,2.16,2.16
Tamias quadrivittatus,mass,Brain_Mass,g,1.7,1.7,1,1,0,False,Burger,secondary,1.7,1.7
Tamias speciosus,mass,Brain_Mass,g,1.86,1.86,1,1,0,False,Burger,secondary,1.86,1.86
Tamias striatus,mass,Brain_Mass,g,2.17,2.17,1,1,0,False,Burger,secondary,2.17,2.17
Tamias townsendii,mass,Brain_Mass,g,2.44,2.44,1,1,0,False,Burger,secondary,2.44,2.44
Tamiasciurus hudsonicus,mass,Brain_Mass,g,3.83,3.83,1,1,0,False,Burger,secondary,3.83,3.83
Tamiops mcclellandii,mass,Brain_Mass,g,1.95,1.95,1,1,0,False,Burger,secondary,1.95,1.95
Taphozous australis,mass,Brain_Mass,g,0.5035,0.5035,1,1,0,False,Burger,secondary,0.5035,0.5035
Taphozous hildegardeae,mass,Brain_Mass,g,0.5425,0.5425,1,1,0,False,Burger,secondary,0.5425,0.5425
Taphozous longimanus,mass,Brain_Mass,g,0.47,0.47,1,1,0,False,Burger,secondary,0.47,0.47
Taphozous mauritianus,mass,Brain_Mass,g,0.5505,0.5505,1,1,0,False,Burger,secondary,0.5505,0.5505
Taphozous melanopogon,mass,Brain_Mass,g,0.536,0.536,1,1,0,False,Burger,secondary,0.536,0.536
Taphozous theobaldi,mass,Brain_Mass,g,0.681,0.681,1,1,0,False,Burger,secondary,0.681,0.681
Tapirus bairdii,mass,Brain_Mass,g,85.0,85.0,1,1,0,False,Burger,secondary,85.0,85.0
Tapirus indicus,mass,Brain_Mass,g,265.0,265.0,1,1,0,False,Burger,secondary,265.0,265.0
Tapirus terrestris,mass,Brain_Mass,g,180.5,180.5,1,1,0,False,Burger,secondary,180.5,180.5
Tarsipes rostratus,mass,Brain_Mass,g,0.36,0.36,1,1,0,False,Burger,secondary,0.36,0.36
Tarsius bancanus,mass,Brain_Mass,g,2.85,2.85,2,2,0,False,Burger; Lewitus,secondary,2.7,3.0
Tarsius dentatus,mass,Brain_Mass,g,2.9954,2.9954,1,1,0,False,Burger,secondary,2.9954,2.9954
Tarsius sp.,mass,Brain_Mass,g,3.6,3.6,3,1,1,True,Stephan_collection,primary; secondary,3.6,3.6
Tarsius syrichta,mass,Brain_Mass,g,3.63,3.63,4,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,3.3587,3.8333
Tarsius tarsier,mass,Brain_Mass,g,3.4,3.4,1,1,0,False,Burger,secondary,3.4,3.4
Tatera indica,mass,Brain_Mass,g,1.84,1.84,1,1,0,False,Burger,secondary,1.84,1.84
Taurotragus derbianus,mass,Brain_Mass,g,534.0,534.0,1,1,0,False,Burger,secondary,534.0,534.0
Taurotragus oryx,mass,Brain_Mass,g,440.0,440.0,1,1,0,False,Burger,secondary,440.0,440.0
Taxidea taxus,mass,Brain_Mass,g,48.9,48.9,1,1,0,False,Burger,secondary,48.9,48.9
Tayassu pecari,mass,Brain_Mass,g,145.8,145.8,1,1,0,False,Burger,secondary,145.8,145.8
Tenrec ecaudatus,mass,Brain_Mass,g,2.57,2.57,5,2,1,True,Burger; Stephan_collection,primary; secondary,2.57,2.84
Theropithecus gelada,mass,Brain_Mass,g,130.0,130.0,1,1,0,False,Burger,secondary,130.0,130.0
Thomomys bottae,mass,Brain_Mass,g,1.47,1.47,1,1,0,False,Burger,secondary,1.47,1.47
Thomomys bulbivorus,mass,Brain_Mass,g,2.2,2.2,1,1,0,False,Burger,secondary,2.2,2.2
Thomomys talpoides,mass,Brain_Mass,g,1.24,1.24,1,1,0,False,Burger,secondary,1.24,1.24
Thryonomys swinderianus,mass,Brain_Mass,g,13.28,13.28,1,1,0,False,Burger,secondary,13.28,13.28
Thylacinus cynocephalus,mass,Brain_Mass,g,51.19,51.19,1,1,0,False,Burger,secondary,51.19,51.19
Thylamys elegans,mass,Brain_Mass,g,0.71,0.71,1,1,0,False,Burger,secondary,0.71,0.71
Thylamys pallidior,mass,Brain_Mass,g,0.72,0.72,1,1,0,False,Burger,secondary,0.72,0.72
Thylogale billardierii,mass,Brain_Mass,g,22.1,22.1,1,1,0,False,Burger,secondary,22.1,22.1
Thylogale browni,mass,Brain_Mass,g,18.3,18.3,1,1,0,False,Burger,secondary,18.3,18.3
Thylogale brunii,mass,Brain_Mass,g,17.5,17.5,1,1,0,False,Burger,secondary,17.5,17.5
Thylogale stigmatica,mass,Brain_Mass,g,17.8,17.8,1,1,0,False,Burger,secondary,17.8,17.8
Thylogale thetis,mass,Brain_Mass,g,19.2,19.2,1,1,0,False,Burger,secondary,19.2,19.2
Thyroptera tricolor,mass,Brain_Mass,g,0.23,0.23,1,1,0,False,Burger,secondary,0.23,0.23
Tolypeutes matacus,mass,Brain_Mass,g,8.86,8.86,1,1,0,False,Burger,secondary,8.86,8.86
Tonatia bidens,mass,Brain_Mass,g,0.788,0.788,1,1,0,False,Burger,secondary,0.788,0.788
Trachops cirrhosus,mass,Brain_Mass,g,0.9115,0.9115,1,1,0,False,Burger,secondary,0.9115,0.9115
Trachypithecus auratus,mass,Brain_Mass,g,63.6,63.6,1,1,0,False,Burger,secondary,63.6,63.6
Trachypithecus cristatus,mass,Brain_Mass,g,55.0,55.0,1,1,0,False,Burger,secondary,55.0,55.0
Trachypithecus francoisi,mass,Brain_Mass,g,102.1,102.1,2,2,1,True,Burger; Zilles,primary; secondary,94.4,102.1
Trachypithecus geei,mass,Brain_Mass,g,81.3,81.3,1,1,0,False,Burger,secondary,81.3,81.3
Trachypithecus germaini,mass,Brain_Mass,g,76.0,76.0,1,1,0,False,Burger,secondary,76.0,76.0
Trachypithecus johnii,mass,Brain_Mass,g,84.6,84.6,1,1,0,False,Burger,secondary,84.6,84.6
Trachypithecus obscurus,mass,Brain_Mass,g,60.0,60.0,1,1,0,False,Burger,secondary,60.0,60.0
Trachypithecus phayrei,mass,Brain_Mass,g,72.8401,72.8401,1,1,0,False,Burger,secondary,72.8401,72.8401
Trachypithecus pileatus,mass,Brain_Mass,g,103.6408,103.6408,1,1,0,False,Burger,secondary,103.6408,103.6408
Trachypithecus vetulus,mass,Brain_Mass,g,60.4,60.4,1,1,0,False,Burger,secondary,60.4,60.4
Tragelaphus angasii,mass,Brain_Mass,g,230.0,230.0,1,1,0,False,Burger,secondary,230.0,230.0
Tragelaphus buxtoni,mass,Brain_Mass,g,330.0,330.0,1,1,0,False,Burger,secondary,330.0,330.0
Tragelaphus eurycerus,mass,Brain_Mass,g,389.0,389.0,1,1,0,False,Burger,secondary,389.0,389.0
Tragelaphus imberbis,mass,Brain_Mass,g,219.0,219.0,1,1,0,False,Burger,secondary,219.0,219.0
Tragelaphus scriptus,mass,Brain_Mass,g,165.0,165.0,1,1,0,False,Burger,secondary,165.0,165.0
Tragelaphus spekii,mass,Brain_Mass,g,145.0,145.0,1,1,0,False,Burger,secondary,145.0,145.0
Tragelaphus strepsiceros,mass,Brain_Mass,g,333.93,333.93,2,2,0,False,Burger; HerculanoHouzel,secondary,306.86,361.0
Tragulus javanicus,mass,Brain_Mass,g,15.8,15.8,1,1,0,False,Burger,secondary,15.8,15.8
Tragulus napu,mass,Brain_Mass,g,18.5,18.5,1,1,0,False,Burger,secondary,18.5,18.5
Triaenops persicus,mass,Brain_Mass,g,0.2705,0.2705,1,1,0,False,Burger,secondary,0.2705,0.2705
Trichechus manatus,mass,Brain_Mass,g,365.3333,364.0,4,3,0,False,Burger; Karl; Lewitus,secondary,350.0,382.0
Trichosurus caninus,mass,Brain_Mass,g,11.9,11.9,1,1,0,False,Burger,secondary,11.9,11.9
Trichosurus vulpecula,mass,Brain_Mass,g,11.0,11.0,1,1,0,False,Burger,secondary,11.0,11.0
Trichys fasciculata,mass,Brain_Mass,g,13.05,13.05,1,1,0,False,Burger,secondary,13.05,13.05
Trinil 2/Pith I,mass,Brain_Mass,g,928.2,928.2,1,1,1,True,Weaver,primary,928.2,928.2
Tscherskia triton,mass,Brain_Mass,g,1.29,1.29,1,1,0,False,Burger,secondary,1.29,1.29
Tupaia belangeri,mass,Brain_Mass,g,2.5,2.5,2,2,1,True,Finlay; Garwicz,primary; secondary,2.5,3.15
Tupaia glis,mass,Brain_Mass,g,3.175,3.175,8,4,1,True,Burger; HerculanoHouzel; Lewitus; Stephan_collection,primary; secondary,2.752,3.2
Tupaia javanica,mass,Brain_Mass,g,2.3,2.3,1,1,0,False,Burger,secondary,2.3,2.3
Tupaia minor,mass,Brain_Mass,g,2.58,2.58,3,2,1,True,Burger; Stephan_collection,primary; secondary,2.58,2.58
Tupaia sp.,mass,Brain_Mass,g,3.04,3.04,1,1,0,False,HerculanoHouzel,secondary,3.04,3.04
Tursiops aduncus,mass,Brain_Mass,g,1498.0,1498.0,1,1,0,False,Burger,secondary,1498.0,1498.0
Tursiops truncatus,mass,Brain_Mass,g,1531.0,1531.0,3,2,0,False,Burger; Lewitus,secondary,1489.0,1573.0
Tylonycteris pachypus,mass,Brain_Mass,g,0.077,0.077,1,1,0,False,Burger,secondary,0.077,0.077
Tylonycteris robustula,mass,Brain_Mass,g,0.116,0.116,1,1,0,False,Burger,secondary,0.116,0.116
Uncia uncia,mass,Brain_Mass,g,101.5,101.5,1,1,0,False,Burger,secondary,101.5,101.5
Uranomys ruddi,mass,Brain_Mass,g,0.77,0.77,1,1,0,False,Burger,secondary,0.77,0.77
Urocyon cinereoargenteus,mass,Brain_Mass,g,37.28,37.28,1,1,0,False,Burger,secondary,37.28,37.28
Urocyon littoralis,mass,Brain_Mass,g,27.7,27.7,1,1,0,False,Burger,secondary,27.7,27.7
Uroderma bilobatum,mass,Brain_Mass,g,0.5773,0.5773,1,1,0,False,Burger,secondary,0.5773,0.5773
Urogale everetti,mass,Brain_Mass,g,4.28,4.28,5,2,1,True,Burger; Stephan_collection,primary; secondary,4.28,4.28
Ursus americanus,mass,Brain_Mass,g,248.0,248.0,1,1,0,False,Burger,secondary,248.0,248.0
Ursus arctos,mass,Brain_Mass,g,360.485,360.485,2,2,0,False,Burger; Karl,secondary,335.97,385.0
Ursus maritimus,mass,Brain_Mass,g,489.84,489.84,3,2,0,False,Burger; Lewitus,secondary,472.68,507.0
Ursus thibetanus,mass,Brain_Mass,g,269.0,269.0,1,1,0,False,Burger,secondary,269.0,269.0
Vampyressa pusilla,mass,Brain_Mass,g,0.394,0.394,1,1,0,False,Burger,secondary,0.394,0.394
Vampyrodes caraccioli,mass,Brain_Mass,g,0.947,0.947,1,1,0,False,Burger,secondary,0.947,0.947
Vampyrum spectrum,mass,Brain_Mass,g,2.8685,2.8685,1,1,0,False,Burger,secondary,2.8685,2.8685
Varecia rubra,mass,Brain_Mass,g,31.0839,31.0839,1,1,0,False,Burger,secondary,31.0839,31.0839
Varecia variegata,mass,Brain_Mass,g,31.5,31.5,8,4,2,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,31.2,49.83
Vespadelus pumilus,mass,Brain_Mass,g,0.122,0.122,1,1,0,False,Burger,secondary,0.122,0.122
Vespertilio murinus,mass,Brain_Mass,g,0.445,0.445,1,1,0,False,Burger,secondary,0.445,0.445
Vicugna vicugna,mass,Brain_Mass,g,199.9,199.9,1,1,0,False,Burger,secondary,199.9,199.9
Viverra civettina,mass,Brain_Mass,g,42.1,42.1,1,1,0,False,Burger,secondary,42.1,42.1
Viverra megaspila,mass,Brain_Mass,g,36.6,36.6,1,1,0,False,Burger,secondary,36.6,36.6
Viverra tangalunga,mass,Brain_Mass,g,24.1,24.1,1,1,0,False,Burger,secondary,24.1,24.1
Viverra zibetha,mass,Brain_Mass,g,37.0,37.0,1,1,0,False,Burger,secondary,37.0,37.0
Viverricula indica,mass,Brain_Mass,g,16.78,16.78,1,1,0,False,Burger,secondary,16.78,16.78
Vombatus ursinus,mass,Brain_Mass,g,59.0,59.0,1,1,0,False,Burger,secondary,59.0,59.0
Vormela peregusna,mass,Brain_Mass,g,4.8,4.8,1,1,0,False,Burger,secondary,4.8,4.8
Vulpes bengalensis,mass,Brain_Mass,g,24.5,24.5,1,1,0,False,Burger,secondary,24.5,24.5
Vulpes chama,mass,Brain_Mass,g,33.5,33.5,1,1,0,False,Burger,secondary,33.5,33.5
Vulpes lagopus,mass,Brain_Mass,g,35.5,35.5,1,1,0,False,Burger,secondary,35.5,35.5
Vulpes pallida,mass,Brain_Mass,g,25.03,25.03,1,1,0,False,Burger,secondary,25.03,25.03
Vulpes rueppellii,mass,Brain_Mass,g,25.8,25.8,1,1,0,False,Burger,secondary,25.8,25.8
Vulpes velox,mass,Brain_Mass,g,32.1,32.1,1,1,0,False,Burger,secondary,32.1,32.1
Vulpes vulpes,mass,Brain_Mass,g,47.6342,47.6342,3,2,0,False,Burger; Lewitus,secondary,45.6267,49.64
Vulpes zerda,mass,Brain_Mass,g,17.3,17.3,1,1,0,False,Burger,secondary,17.3,17.3
Wallabia bicolor,mass,Brain_Mass,g,32.9,32.9,1,1,0,False,Burger,secondary,32.9,32.9
Wyulda squamicaudata,mass,Brain_Mass,g,10.1,10.1,1,1,0,False,Burger,secondary,10.1,10.1
Xerus erythropus,mass,Brain_Mass,g,6.68,6.68,1,1,0,False,Burger,secondary,6.68,6.68
Xerus inauris,mass,Brain_Mass,g,7.65,7.65,1,1,0,False,Burger,secondary,7.65,7.65
Xerus rutilus,mass,Brain_Mass,g,5.09,5.09,1,1,0,False,Burger,secondary,5.09,5.09
Zaedyus pichiy,mass,Brain_Mass,g,7.98,7.98,1,1,0,False,Burger,secondary,7.98,7.98
Zaglossus bruijni,mass,Brain_Mass,g,37.35,37.35,1,1,0,False,Burger,secondary,37.35,37.35
Zalophus californianus,mass,Brain_Mass,g,384.0,384.0,3,2,0,False,Burger; Lewitus,secondary,363.0,405.0
Zapus hudsonius,mass,Brain_Mass,g,0.55,0.55,1,1,0,False,Burger,secondary,0.55,0.55
Zapus princeps,mass,Brain_Mass,g,0.5,0.5,1,1,0,False,Burger,secondary,0.5,0.5
Zapus trinotatus,mass,Brain_Mass,g,0.5,0.5,1,1,0,False,Burger,secondary,0.5,0.5
Zh Loc E /III,mass,Brain_Mass,g,859.54,859.54,1,1,1,True,Weaver,primary,859.54,859.54
Zhoukoudian Locus LI,mass,Brain_Mass,g,1162.65,1162.65,1,1,1,True,Weaver,primary,1162.65,1162.65
Ziphius cavirostris,mass,Brain_Mass,g,2004.0,2004.0,1,1,0,False,Burger,secondary,2004.0,2004.0
Zygogeomys trichopus,mass,Brain_Mass,g,3.95,3.95,1,1,0,False,Burger,secondary,3.95,3.95
