status,genus,weighting,region,measure,stat,built,manual,diff,real_built,real_manual,tol
match,Rattus,unweighted,White Matter,CBF,N,1,1,0,TRUE,TRUE,0
match,Rattus,unweighted,White Matter,CBF,SD,4,4,0,TRUE,TRUE,0.011
match,Rattus,weighted,White Matter,CBF,CV,11.43,11.43,0,TRUE,TRUE,0.011
match,Rattus,weighted,White Matter,CBF,CVstar,12.14,12.14,0,TRUE,TRUE,0.011
match,Rattus,weighted,White Matter,CBF,Mean,35,35,0,TRUE,TRUE,0.011
match,Rattus,weighted,White Matter,CBF,N,4,4,0,TRUE,TRUE,0
match,Rattus,weighted,White Matter,CBF,SD,4,4,0,TRUE,TRUE,0.011
both_absent,Rattus,unweighted,White Matter,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Rattus,unweighted,White Matter,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Rattus,unweighted,White Matter,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Rattus,unweighted,White Matter,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Rattus,unweighted,White Matter,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Rattus,weighted,White Matter,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Rattus,weighted,White Matter,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Rattus,weighted,White Matter,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Rattus,weighted,White Matter,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Rattus,weighted,White Matter,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Rattus,unweighted,White Matter,CMRgl,CV,23.71,23.71,0,TRUE,TRUE,0.011
match,Rattus,unweighted,White Matter,CMRgl,CVstar,23.87,23.87,0,TRUE,TRUE,0.011
match,Rattus,unweighted,White Matter,CMRgl,Mean,33.34,33.34,0,TRUE,TRUE,0.011
match,Rattus,unweighted,White Matter,CMRgl,N,36,36,0,TRUE,TRUE,0
match,Rattus,unweighted,White Matter,CMRgl,SD,7.9,7.9,0,TRUE,TRUE,0.011
match,Rattus,weighted,White Matter,CMRgl,CV,17.67,17.67,0,TRUE,TRUE,0.011
match,Rattus,weighted,White Matter,CMRgl,CVstar,17.69,17.69,0,TRUE,TRUE,0.011
match,Rattus,weighted,White Matter,CMRgl,Mean,34.41,34.41,0,TRUE,TRUE,0.011
match,Rattus,weighted,White Matter,CMRgl,N,265,265,0,TRUE,TRUE,0
match,Rattus,weighted,White Matter,CMRgl,SD,6.08,6.08,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CBF,CV,7.76,7.76,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CBF,CVstar,8.04,8.04,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CBF,Mean,101.86,101.86,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CBF,N,7,7,0,TRUE,TRUE,0
match,Rattus,unweighted,Whole Brain,CBF,SD,7.9,7.9,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CBF,CV,18.17,18.17,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CBF,CVstar,18.21,18.21,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CBF,Mean,103.08,103.08,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CBF,N,106,106,0,TRUE,TRUE,0
match,Rattus,weighted,Whole Brain,CBF,SD,18.73,18.73,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CMRO2,CV,16.31,16.31,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CMRO2,CVstar,16.89,16.89,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CMRO2,Mean,428.71,428.71,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CMRO2,N,7,7,0,TRUE,TRUE,0
match,Rattus,unweighted,Whole Brain,CMRO2,SD,69.91,69.91,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CMRO2,CV,17.73,17.73,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CMRO2,CVstar,17.77,17.77,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CMRO2,Mean,429.41,429.41,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CMRO2,N,106,106,0,TRUE,TRUE,0
match,Rattus,weighted,Whole Brain,CMRO2,SD,76.12,76.12,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CMRgl,CV,17.29,17.29,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CMRgl,CVstar,17.62,17.62,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CMRgl,Mean,75.24,75.24,0,TRUE,TRUE,0.011
match,Rattus,unweighted,Whole Brain,CMRgl,N,13,13,0,TRUE,TRUE,0
match,Rattus,unweighted,Whole Brain,CMRgl,SD,13.01,13.01,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CMRgl,CV,25.79,25.79,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CMRgl,CVstar,25.82,25.82,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CMRgl,Mean,76.89,76.89,0,TRUE,TRUE,0.011
match,Rattus,weighted,Whole Brain,CMRgl,N,205,205,0,TRUE,TRUE,0
match,Rattus,weighted,Whole Brain,CMRgl,SD,19.83,19.83,0,TRUE,TRUE,0.011
both_absent,Sus,unweighted,Auditory Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Auditory Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Auditory Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Auditory Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Auditory Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Auditory Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Auditory Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Auditory Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Auditory Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Auditory Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Sus,unweighted,Basal Ganglia,CBF,CV,5.65,5.65,0,TRUE,TRUE,0.011
match,Sus,unweighted,Basal Ganglia,CBF,CVstar,7.07,7.07,0,TRUE,TRUE,0.011
match,Sus,unweighted,Basal Ganglia,CBF,Mean,102.6,102.6,0,TRUE,TRUE,0.011
match,Sus,unweighted,Basal Ganglia,CBF,N,1,1,0,TRUE,TRUE,0
match,Sus,unweighted,Basal Ganglia,CBF,SD,5.8,5.8,0,TRUE,TRUE,0.011
match,Sus,weighted,Basal Ganglia,CBF,CV,5.65,5.65,0,TRUE,TRUE,0.011
match,Sus,weighted,Basal Ganglia,CBF,CVstar,5.89,5.89,0,TRUE,TRUE,0.011
match,Sus,weighted,Basal Ganglia,CBF,Mean,102.6,102.6,0,TRUE,TRUE,0.011
match,Sus,weighted,Basal Ganglia,CBF,N,6,6,0,TRUE,TRUE,0
match,Sus,weighted,Basal Ganglia,CBF,SD,5.8,5.8,0,TRUE,TRUE,0.011
both_absent,Sus,unweighted,Basal Ganglia,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Basal Ganglia,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Basal Ganglia,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Basal Ganglia,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Basal Ganglia,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Basal Ganglia,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Basal Ganglia,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Basal Ganglia,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Basal Ganglia,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Basal Ganglia,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Basal Ganglia,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Basal Ganglia,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Basal Ganglia,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Basal Ganglia,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Basal Ganglia,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Basal Ganglia,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Basal Ganglia,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Basal Ganglia,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Basal Ganglia,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Basal Ganglia,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Sus,unweighted,Cerebellum,CBF,CV,4.05,4.05,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cerebellum,CBF,CVstar,5.07,5.07,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cerebellum,CBF,Mean,88.8,88.8,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cerebellum,CBF,N,1,1,0,TRUE,TRUE,0
match,Sus,unweighted,Cerebellum,CBF,SD,3.6,3.6,0,TRUE,TRUE,0.011
match,Sus,weighted,Cerebellum,CBF,CV,4.05,4.05,0,TRUE,TRUE,0.011
match,Sus,weighted,Cerebellum,CBF,CVstar,4.22,4.22,0,TRUE,TRUE,0.011
match,Sus,weighted,Cerebellum,CBF,Mean,88.8,88.8,0,TRUE,TRUE,0.011
match,Sus,weighted,Cerebellum,CBF,N,6,6,0,TRUE,TRUE,0
match,Sus,weighted,Cerebellum,CBF,SD,3.6,3.6,0,TRUE,TRUE,0.011
both_absent,Sus,unweighted,Cerebellum,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cerebellum,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cerebellum,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cerebellum,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Cerebellum,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cerebellum,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cerebellum,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cerebellum,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cerebellum,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Cerebellum,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cerebellum,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cerebellum,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cerebellum,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cerebellum,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Cerebellum,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cerebellum,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cerebellum,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cerebellum,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cerebellum,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Cerebellum,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cingulate Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cingulate Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cingulate Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cingulate Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Cingulate Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cingulate Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cingulate Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cingulate Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cingulate Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Cingulate Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cingulate Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cingulate Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cingulate Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cingulate Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Cingulate Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cingulate Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cingulate Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cingulate Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cingulate Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Cingulate Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Sus,unweighted,Cortex,CBF,CV,5.82,5.82,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cortex,CBF,CVstar,7.28,7.28,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cortex,CBF,Mean,108.2,108.2,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cortex,CBF,N,1,1,0,TRUE,TRUE,0
match,Sus,unweighted,Cortex,CBF,SD,6.3,6.3,0,TRUE,TRUE,0.011
match,Sus,weighted,Cortex,CBF,CV,5.82,5.82,0,TRUE,TRUE,0.011
match,Sus,weighted,Cortex,CBF,CVstar,6.07,6.07,0,TRUE,TRUE,0.011
match,Sus,weighted,Cortex,CBF,Mean,108.2,108.2,0,TRUE,TRUE,0.011
match,Sus,weighted,Cortex,CBF,N,6,6,0,TRUE,TRUE,0
match,Sus,weighted,Cortex,CBF,SD,6.3,6.3,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cortex,CMRO2,CV,5.88,5.88,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cortex,CMRO2,CVstar,7.35,7.35,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cortex,CMRO2,Mean,341.96,341.96,0,TRUE,TRUE,0.011
match,Sus,unweighted,Cortex,CMRO2,N,1,1,0,TRUE,TRUE,0
match,Sus,unweighted,Cortex,CMRO2,SD,20.1,20.1,0,TRUE,TRUE,0.011
match,Sus,weighted,Cortex,CMRO2,CV,5.88,5.88,0,TRUE,TRUE,0.011
match,Sus,weighted,Cortex,CMRO2,CVstar,6.12,6.12,0,TRUE,TRUE,0.011
match,Sus,weighted,Cortex,CMRO2,Mean,341.96,341.96,0,TRUE,TRUE,0.011
match,Sus,weighted,Cortex,CMRO2,N,6,6,0,TRUE,TRUE,0
match,Sus,weighted,Cortex,CMRO2,SD,20.1,20.1,0,TRUE,TRUE,0.011
both_absent,Sus,unweighted,Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Frontal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Frontal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Frontal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Frontal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Frontal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Frontal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Frontal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Frontal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Frontal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Frontal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Frontal Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Frontal Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Frontal Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Frontal Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Frontal Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Frontal Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Frontal Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Frontal Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Frontal Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Frontal Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Hippocampus,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Hippocampus,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Hippocampus,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Hippocampus,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Hippocampus,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Hippocampus,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Hippocampus,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Hippocampus,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Occipital Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Occipital Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Occipital Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Occipital Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Occipital Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Occipital Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Occipital Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Occipital Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Occipital Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Occipital Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Occipital Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Occipital Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Occipital Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Occipital Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Occipital Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Occipital Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Occipital Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Occipital Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Occipital Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Occipital Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Parietal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Parietal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Parietal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Parietal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Parietal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Parietal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Parietal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Parietal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Parietal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Parietal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Parietal Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Parietal Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Parietal Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Parietal Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,unweighted,Parietal Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Parietal Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Parietal Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Parietal Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,weighted,Parietal Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Sus,weighted,Parietal Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Sensorimotor Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Sus,unweighted,Sensorimotor Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
